x,y,Nutriment/Item (unité),Year,Région/Province,Sexe,Âge (en années),code,ref_code
1.1105270544333201,0.573610548637831,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.16158565429366,0.4114914018225379,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.21264425415401,0.290001972535917,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.26370285401435,0.20131064534814,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.31476145387469,0.13757017706637803,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.3658200537350402,0.08598739950959901,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.41687865359538,0.040854003296097,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.46793725345572,0.012480715509578001,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
1.5189958533160701,0.002248404011722,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,31 à 50 ans,11,441
0.154734104972589,0.00089741099535,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.20940250227819898,0.00793024076657,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.264070899583809,0.042792065292722,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.31873929688941804,0.148972153605989,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.37340769419502795,0.36339335430238895,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.4280760915006379,0.6811054504158659,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.48274448880624704,1.05948555663688,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.5374128861118571,1.43566281273461,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.592081283417466,1.7400562772361299,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.646749680723076,1.9154274113481102,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.701418078028686,1.93820394060184,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.7560864753342951,1.8254529048743,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.8107548726399051,1.6202988458889198,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.865423269945515,1.3710771531385402,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.9200916672511241,1.11529577668194,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.9747600645567339,0.8738098182143621,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.02942846186234,0.660609164856249,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.08409685916795,0.485874638033295,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.13876525647356,0.350006251819344,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.1934336537791699,0.24747010544222303,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.24810205108478,0.17346792418097598,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.30277044839039,0.12174648370064599,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.3574388456959998,0.078610192760712,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.41210724300161,0.038187165261569,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.4667756403072199,0.011773474491459,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
1.5214440376128302,0.002118484045221,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,19 ans et plus,16,446
0.153769498312789,0.000883442679147,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.20588790740238197,0.007735185957284001,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.25800631649197603,0.041433823201390996,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.31012472558157,0.144139625434237,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.362243134671164,0.355239162408505,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.414361543760757,0.680135931422011,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.46647995285035104,1.08278205479356,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.518598361939945,1.4867451584870601,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.570716771029539,1.80584682589528,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.6228351801191321,1.99194363202059,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.6749535892087262,2.03458260888322,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.7270719982983199,1.93968946895943,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.779190407387913,1.73466298361933,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.8313088164775071,1.46535045044927,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.883427225567101,1.18081440174716,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.9355456346566949,0.920679330361693,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.987664043746288,0.7016310529614119,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.0397824528358801,0.523202353487747,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.09190086192548,0.381623168123805,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.14401927101507,0.271232327286139,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.19613768010466,0.18810707922465303,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.24825608919426,0.129546366112541,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.30037449828385,0.08279743528669299,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.35249290737344,0.040149067311136,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.40461131646304,0.012379235197725,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
1.45672972555263,0.002224845620907,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,19 à 30 ans,8,438
0.224665123825388,0.0009746869776669999,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.275384243207419,0.008733890535001,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.32610336258945,0.04733165481452599,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.376822481971481,0.16499013863632,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.427541601353511,0.402558462888226,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.47826072073554204,0.757075362650636,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.528979840117573,1.18234746716621,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.579698959499604,1.5959856345573797,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.630418078881635,1.91080881179613,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.681137198263665,2.07873962221239,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.7318563176456959,2.0919420492639,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.782575437027727,1.96902625767116,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.8332945564097579,1.7462063210613898,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.884013675791789,1.46456990662213,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.934732795173819,1.1682877420547,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.98545191455585,0.8993805945104191,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.03617103393788,0.6778058936761411,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.08689015331991,0.5008749090807371,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.13760927270194,0.36117250374653703,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.18832839208397,0.255423712791599,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.239047511466,0.18038102327619002,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.28976663084803,0.128788775897896,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.34048575023007,0.084891371419237,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.3912048696121002,0.04184004307394999,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.44192398899413,0.012960445991036,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
1.49264310837616,0.002317214640354,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Hommes,71 ans et plus,14,444
0.22339282024773102,0.000894830575407,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.27630963105198,0.007870833574831,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.329226441856229,0.042363284843294,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.38214325266047905,0.14765730479629,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.435060063464728,0.362259455171793,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.48797687426897707,0.685227165656195,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.540893685073226,1.07607511230288,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.5938104958774761,1.46807085778765,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.646727306681725,1.7853872779948,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.699644117485974,1.96896221177494,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.752560928290223,1.99802568804279,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.805477739094473,1.8923132830824199,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.858394549898722,1.6917968854435101,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.9113113607029709,1.4374932662831201,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.96422817150722,1.1667702024403,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.01714498231147,0.9106307127890308,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.07006179311572,0.689466688960222,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.1229786039199698,0.51019842881101,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.17589541472422,0.37016391278117605,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.22881222552847,0.262653209807292,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.2817290363327198,0.18226451056054802,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.33464584713696,0.125514028294305,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.38756265794121,0.080345012831553,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.4404794687454598,0.039099972794987996,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.4933962795497098,0.012099157222781,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
1.5463130903539601,0.0021828614003309996,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 ans et plus,17,447
0.140461417917861,0.0009414254321189998,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.193190796403804,0.008500221588042,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.245920174889747,0.046228880094441,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.298649553375689,0.161512125073959,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.351378931861632,0.396318955451527,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.40410831034757505,0.7511403589958309,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.45683768883351705,1.1795794148300702,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.50956706731946,1.5917849359974798,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.562296445805403,1.89195560991317,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.615025824291345,2.0334033829045097,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.667755202777288,2.0202624579471697,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.7204845812632309,1.87790468707603,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.773213959749173,1.64690255278188,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.825943338235116,1.37529872337291,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.8786727167210591,1.10053052159001,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.931402095207001,0.8465290497265759,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.9841314736929441,0.629237627359412,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.03686085217889,0.45722680312028297,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.08959023066483,0.32783663662785495,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.14231960915077,0.231342275889161,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.1950489876367099,0.161495001399697,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.2477783661226598,0.11513263725675801,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.3005077446086002,0.077832761199367,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.35323712309454,0.03947081101235201,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.4059665015804899,0.012419979881682,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
1.45869588006643,0.0022265305125050002,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Hommes,31 à 50 ans,10,440
0.206213740040243,0.001013591933976,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.25211456962453305,0.008832378234390998,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.29801539920882203,0.04698436794777599,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.343916228793111,0.16198247911625,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.389817058377401,0.394601630105499,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.43571788796169,0.7469434233359701,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.481618717545979,1.18244065306566,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.5275195471302679,1.6302468982031202,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.573420376714558,2.00454139435648,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.619321206298847,2.23798642429663,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.665222035883136,2.29966780392517,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.711122865467425,2.20107324185111,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.757023695051715,1.9839461815655601,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.802924524636004,1.69814066348169,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.848825354220293,1.38919123015796,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.894726183804582,1.09138284689556,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.940627013388872,0.8269195892298069,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.9865278429731609,0.609202121176943,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.0324286725574499,0.44082931167691997,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.07832950214174,0.31413837237041103,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.12423033172603,0.22139128150163398,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.17013116131032,0.154534537211754,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.2160319908946102,0.09785250672864301,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.2619328204789,0.046537757907632,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.30783365006319,0.014150990855037,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
1.35373447964748,0.0025330832217729995,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2004,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.224686752893457,0.000986099425871,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.27475089880319803,0.008775453646714,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.324815044712939,0.047302463895888006,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.37487919062267994,0.16438497183945003,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.42494333653242206,0.400359108259928,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.47500748244216295,0.750647863908286,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.525071628351904,1.16526890234254,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.575135774261645,1.56771167106397,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.625199920171386,1.88892104536634,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.675264066081128,2.08497748832567,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.725328211990869,2.1286161263753,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.77539235790061,2.0181211021372802,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.8254565038103509,1.7895046108255699,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.875520649720093,1.5008653265653602,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
0.9255847956298341,1.20513025807977,Pourcentage de l'apport énergétique total provenant de l'acide linolénique,2015,Canada excluant les territoires,Femmes,19 à 30 ans,9,439
